election_year,ward,boundary_era,candidate_name,candidate_key,votes,is_acclaimed,source_url,vote_share,is_winner
2006,29,44_ward,SMITH DARRYL,darryl smith,114,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.009111253196930947,False
2006,30,44_ward,FLETCHER PAULA,fletcher paula,7936,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6020787497154996,True
2006,30,44_ward,MCCORMICK SUZANNE,mccormick suzanne,3470,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.2632577194446552,False
2006,30,44_ward,CHIN EDWARD,chin edward,937,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.07108717092785069,False
2006,30,44_ward,ZUBIAK MICHAEL,michael zubiak,522,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03960245808360519,False
2006,30,44_ward,KRAEMER PATRICK,kraemer patrick,220,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.016690691146347015,False
2006,30,44_ward,NICASTRO DANIEL,daniel nicastro,96,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.007283210682042333,False
2006,31,44_ward,DAVIS JANET,davis janet,8990,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6591392330816043,True
2006,31,44_ward,MINOS STEVE,minos steve,4187,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.3069873157856148,False
2006,31,44_ward,MURTON PAUL,murton paul,176,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.012904171860107045,False
2006,31,44_ward,HINDLE MARK,hindle mark,167,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.01224429943544248,False
2006,31,44_ward,SUBOTICH LEONARD,leonard subotich,119,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.008724979837231469,False
2006,32,44_ward,BUSSIN SANDRA,bussin sandra,10377,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6975196612220206,True
2006,32,44_ward,MAIER ERICA,erica maier,1287,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.08650937689050212,False
2006,32,44_ward,LEWIS JOHN,john lewis,1081,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.07266249915977684,False
2006,32,44_ward,BRANIFF DONNA,braniff donna,660,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04436378302077032,False
2006,32,44_ward,WILLIAMS MATT,matt williams,557,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03744034415540767,False
2006,32,44_ward,BURKE ALAN,alan burke,332,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.022316327216508704,False
2006,32,44_ward,GREER JOHN,greer john,305,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.020501445183840828,False
2006,32,44_ward,GALLOS WILLIAM,gallos william,196,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.013174699200107548,False
2006,32,44_ward,MELE LUCA,luca mele,82,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.005511863951065403,False
2006,33,44_ward,CARROLL SHELLEY,carroll shelley,6219,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.5926808348422758,True
2006,33,44_ward,TSANG-FAHEY SARAH,fahey sarah tsang,1424,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.1357095206328028,False
2006,33,44_ward,CAPLAN ZANE,caplan zane,1392,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.13265986848375108,False
2006,33,44_ward,CONLON JIM,conlon jim,1060,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.10101972743733918,False
2006,33,44_ward,TUNG ANDERSON,anderson tung,398,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.037930048603831125,False
2006,34,44_ward,MINNAN-WONG DENZIL,denzil minnan wong,7567,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6067190506735086,True
2006,34,44_ward,SALEK SUSAN,salek susan,3240,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.25978191148171903,False
2006,34,44_ward,MAXWELL GEORGE,george maxwell,589,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04722578576010263,False
2006,34,44_ward,AHMED ATIYA,ahmed atiya,560,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04490057729313662,False
2006,34,44_ward,WALSH GARY,gary walsh,516,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04137267479153303,False
2006,35,44_ward,HEAPS ADRIAN,adrian heaps,2949,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.2378225806451613,True
2006,35,44_ward,BERARDINETTI MICHELLE,berardinetti michelle,2860,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.2306451612903226,False
2006,35,44_ward,HARRIS DAN,dan harris,1853,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.14943548387096775,False
2006,35,44_ward,MOYER ELIZABETH,elizabeth moyer,1371,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.11056451612903226,False
2006,35,44_ward,KILPATRICK MICHAEL,kilpatrick michael,1098,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.08854838709677419,False
2006,35,44_ward,RUSSELL WORRICK,russell worrick,786,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.06338709677419355,False
2006,35,44_ward,AHMED SHARIF,ahmed sharif,669,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.05395161290322581,False
2006,35,44_ward,LOVATSIS NORMAN,lovatsis norman,436,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03516129032258065,False
2006,35,44_ward,CAREY JASON,carey jason,113,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.009112903225806452,False
2006,35,44_ward,CALDERON ARMANDO,armando calderon,94,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.007580645161290323,False
2006,35,44_ward,BRAUSEWETTER MICHAEL,brausewetter michael,89,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.00717741935483871,False
2006,35,44_ward,FESTINO TONY,festino tony,52,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.004193548387096774,False
2006,35,44_ward,COCON AXCEL,axcel cocon,30,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.0024193548387096775,False
2006,36,44_ward,ASHTON BRIAN,ashton brian,9717,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.7768007034934847,True
2006,36,44_ward,GASPAROTTO EDDY,eddy gasparotto,1597,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.12766807898313215,False
2006,36,44_ward,CROMPTON GREG,crompton greg,828,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.06619234151410984,False
2006,36,44_ward,SONIER RON,ron sonier,367,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.02933887600927332,False
2006,37,44_ward,THOMPSON MICHAEL,michael thompson,11987,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.8714649218466012,True
2006,37,44_ward,KALLMEYER JAMIE,jamie kallmeyer,1094,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.07953471464921846,False
2006,37,44_ward,ACKLOO DERICK,ackloo derick,674,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.0490003635041803,False
2006,38,44_ward,DE BAEREMAEKER GLENN,baeremaeker de glenn,8583,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6185500144133756,True
2006,38,44_ward,SHAH TUSHAR,shah tushar,1330,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.09584894782358028,False
2006,38,44_ward,REODICA WILLIE,reodica willie,1233,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.08885846065148457,False
2006,38,44_ward,SANDOR DAN,dan sandor,1144,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.08244450850389161,False
2006,38,44_ward,HARE BRUCE,bruce hare,422,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03041222254251946,False
2006,38,44_ward,JENSEN KIRK,jensen kirk,399,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.028754684347074084,False
2006,38,44_ward,BINETTI MICHAEL,binetti michael,390,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.028106082444508504,False
2006,38,44_ward,BABB CLEMENT,babb clement,375,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.02702507927356587,False
2006,39,44_ward,DEL GRANDE MIKE,del grande mike,7964,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.6815575524176294,True
2006,39,44_ward,WONG JOHN,john wong,1888,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.16157466837826273,False
2006,39,44_ward,COOK WAYNE,cook wayne,660,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.05648267008985879,False
2006,39,44_ward,LU LUSHAN,lu lushan,614,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.052545999144201966,False
2006,39,44_ward,SMITH SUNSHINE,smith sunshine,365,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03123662815575524,False
2006,39,44_ward,KUNG SAMUEL,kung samuel,194,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.016602481814291827,False
2006,40,44_ward,KELLY NORM,kelly norm,10481,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.7903627177437599,True
2006,40,44_ward,PAPPAS GEORGE,george pappas,1618,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.12201191463690521,False
2006,40,44_ward,EREN SUNNY,eren sunny,746,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.056255184375235655,False
2006,40,44_ward,RAMJEET WINSTON,ramjeet winston,416,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03137018324409924,False
2006,41,44_ward,LEE CHIN,chin lee,5501,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.37823157315731576,True
2006,41,44_ward,ROBERTSON DAVID,david robertson,3324,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.22854785478547854,False
2006,41,44_ward,NAVAMANIKKAM THADSHA,navamanikkam thadsha,1727,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.11874312431243124,False
2006,41,44_ward,AYNEDJIAN HRATCH,aynedjian hratch,1376,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.09460946094609461,False
2006,41,44_ward,SHI SCOTT,scott shi,926,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.06366886688668867,False
2006,41,44_ward,CHING JOHN,ching john,690,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04744224422442244,False
2006,41,44_ward,YEUNG SONNY,sonny yeung,365,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.025096259625962597,False
2006,41,44_ward,MANSFIELD MALCOLM,malcolm mansfield,338,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.02323982398239824,False
2006,41,44_ward,BAKING JOSE,baking jose,158,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.010863586358635864,False
2006,41,44_ward,LEE MIN,lee min,139,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.009557205720572058,False
2006,42,44_ward,CHO RAYMOND,cho raymond,7480,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.5218361936654109,True
2006,42,44_ward,NADARAJAH KUMAR,kumar nadarajah,3683,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.25694153760290217,False
2006,42,44_ward,ATHER MOHAMMED,ather mohammed,1639,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.1143435189060974,False
2006,42,44_ward,IRWIN BONNIE,bonnie irwin,1532,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.10687874982558951,False
2006,43,44_ward,AINSLIE PAUL,ainslie paul,4677,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.3872650492672021,True
2006,43,44_ward,ROBB JIM,jim robb,3388,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.28053324501117827,False
2006,43,44_ward,PATEL ABDUL,abdul patel,1738,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.1439099114018382,False
2006,43,44_ward,LAFORET JOHN,john laforet,933,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.07725428500455411,False
2006,43,44_ward,KHAN MUJEEB,khan mujeeb,495,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04098700008280202,False
2006,43,44_ward,KITCHEN GLENN,glenn kitchen,495,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.04098700008280202,False
2006,43,44_ward,CHHABRA AMARJEET,amarjeet chhabra,351,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.02906350914962325,False
2006,44,44_ward,MOESER RON,moeser ron,6480,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.4128177358730968,True
2006,44,44_ward,HALL DIANA,diana hall,6419,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.4089316429891062,False
2006,44,44_ward,ROSS RICHARD,richard ross,1062,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.06765624004586863,False
2006,44,44_ward,BLAIR DONALD,blair donald,588,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.03745938714404026,False
2006,44,44_ward,RICHARDSON KEVIN,kevin richardson,587,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.037395680703319105,False
2006,44,44_ward,MIRZA MOHAMMED,mirza mohammed,421,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.026820411543607058,False
2006,44,44_ward,WELLINGTON KEVIN,kevin wellington,87,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.005542460342740651,False
2006,44,44_ward,RIEGER RICHARD,richard rieger,53,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,0.0033764413582213163,False
2010,1,44_ward,CRISANTI VINCENT,crisanti vincent,5505,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,0.4073553352079325,True
2010,1,44_ward,HALL SUZAN,hall suzan,4996,False,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,0.36969069113511915,False
